COMPTE_COMPTABLE;DATE_MVT;PIECE_COMPTABLE;MONTANT;SENS;LIBELLE_FACTURE;DATE_REGLEMENT;DATE_ECHEANCE;HICTSA;TYPE_COMPTE;ID_ECRITURE
4310000000;2019-01-01;PLVT;35081.0;D;URSSAF>16/07/14;2018-01-26;2021-03-01;S;431;2942
4310000000;2019-01-01;AUCUN;12800.41;C;SALAIRES;2018-01-26;2021-03-01;S;431;2943
4310000000;2019-01-01;AUCUN;11626.12;C;SALAIRES;2018-01-26;2021-03-01;S;431;2944
4310000000;2019-01-01;AUCUN;10832.99;C;SALAIRES;2018-01-26;2021-03-01;S;431;2945
4310000000;2019-01-01;AUCUN;2.48;C;URSSAF;2018-01-26;2021-03-01;S;431;2946
4310000000;2019-01-01;PLVT;35262.0;D;URSSAF>16/10/14;2018-01-26;2021-03-01;S;431;2947
4310000000;2019-01-01;AUCUN;11423.5;C;SALAIRES;2018-01-26;2021-03-01;S;431;2948
4310000000;2019-01-01;AUCUN;11513.25;C;SALAIRES;2018-01-26;2021-03-01;S;431;2949
4310000000;2019-01-01;AUCUN;21030.28;C;SALAIRES;2018-01-26;2021-03-01;S;431;2950
4310000000;2019-01-01;AUCUN;227.86;D;REGUL;2018-01-26;2021-03-01;S;431;2951
4310000000;2019-01-26;10013;43594.0;D;PLVT;2018-01-26;2021-03-01;S;431;2952
4310000000;2019-01-31;1;11136.39;C;SALAIRES;2021-03-01;2021-03-01;X;431;2953
4310000000;2019-01-28;2;10793.53;C;SALAIRES;2021-03-01;2021-03-01;X;431;2954
4370600000;2019-01-01;0;4458.66;C;SOLDE;2021-03-01;2021-03-01;X;437;2955
5120300000;2019-01-26;900957;41317.2;D;VIRMT;2019-01-29;2021-03-01;S;512;2956
4370700000;2019-01-04;20083;128.0;D;PLVT;2021-03-01;2021-03-01;X;437;2957
4370700000;2019-01-28;2;31.4;C;SALAIRES;2021-03-01;2021-03-01;X;437;2958
4370700000;2019-01-31;30001;35.12;C;salaires;2021-03-01;2021-03-01;X;437;2959
4370700000;2019-01-15;40047;100.0;D;VIRT;2021-03-01;2021-03-01;X;437;2960
4370700000;2019-01-30;1;34.17;C;SALAIRES;2021-03-01;2021-03-01;X;437;2961
4370700000;2019-01-31;50006;34.75;C;SALAIRES;2021-03-01;2021-03-01;X;437;2962
4370700000;2019-01-30;60001;33.6;C;SALAIRES;2021-03-01;2021-03-01;X;437;2963
4370700000;2019-01-15;70024;103.0;D;PLVT;2021-03-01;2019-01-15;X;437;2964
4370700000;2019-01-31;70001;34.94;C;SALAIRES;2021-03-01;2021-03-01;X;437;2965
4370700000;2019-01-31;80041;27.53;C;SALAIRES;2021-03-01;2021-03-01;X;437;2966
4370700000;2019-01-01;0;128.0;C;SOLDE;2021-03-01;2021-03-01;X;437;2967
4015002630;2019-01-01;100003;505.56;C;FACTURE;2018-01-12;2019-01-10;S;401;2968
4382000000;2019-01-01;AUCUN;12730.35;C;PROV;2018-01-01;2021-03-01;S;438;2969
4253400000;2019-01-01;39703;240.85;D;NDF;2018-01-26;2021-03-01;S;425;2970
4310000000;2019-01-31;30001;11176.81;C;salaires;2021-03-01;2021-03-01;X;431;2971
4440000000;2019-01-01;485459;6139.0;D;A.N.;2018-01-29;2021-03-01;S;444;2972
4456300000;2019-01-13;20015;3547.54;D;FACT;2021-03-01;2021-03-01;X;445;2973
4456300000;2019-01-13;20014;31.2;D;FACT;2021-03-01;2021-03-01;X;445;2974
4456300000;2019-01-13;20067;4216.7;D;FACT;2021-03-01;2021-03-01;X;445;2975
4456300000;2019-01-15;20007;75.22;D;FACT;2021-03-01;2021-03-01;X;445;2976
4456300000;2019-01-16;20009;7.9;D;FACT;2021-03-01;2021-03-01;X;445;2977
4456300000;2019-01-16;20005;8.54;D;NDF;2021-03-01;2021-03-01;X;445;2978
4456300000;2019-01-16;20005;8.0;D;NDF;2021-03-01;2021-03-01;X;445;2979
4456300000;2019-01-17;20006;6.65;D;FACT;2021-03-01;2021-03-01;X;445;2980
4456300000;2019-01-17;20002;20332.28;D;FACT;2021-03-01;2021-03-01;X;445;2981
4456300000;2019-01-17;20013;7.45;D;FACT;2021-03-01;2021-03-01;X;445;2982
4456300000;2019-01-19;20012;81.32;D;FACT;2021-03-01;2021-03-01;X;445;2983
4456300000;2019-01-19;20050;73.68;D;FACT;2021-03-01;2021-03-01;X;445;2984
4310000000;2019-01-16;40049;33108.0;D;PLVT;2021-03-01;2021-03-01;X;431;2985
4310000000;2019-01-30;1;11172.57;C;SALAIRES;2021-03-01;2021-03-01;X;431;2986
4310000000;2019-01-31;50006;11347.14;C;SALAIRES;2021-03-01;2021-03-01;X;431;2987
4310000000;2019-01-30;60001;11084.71;C;SALAIRES;2021-03-01;2021-03-01;X;431;2988
4310000000;2019-01-16;70026;33604.0;D;PLVT;2021-03-01;2019-01-16;X;431;2989
4310000000;2019-01-31;70001;14751.15;C;SALAIRES;2021-03-01;2021-03-01;X;431;2990
4310000000;2019-01-31;80041;8594.58;C;SALAIRES;2021-03-01;2021-03-01;X;431;2991
4310000000;2019-01-16;100034;11712.0;D;PLVT;2021-03-01;2021-03-01;X;431;2992
4370200000;2019-01-31;1;2696.11;C;SALAIRES;2021-03-01;2021-03-01;X;437;2993
4370200000;2019-01-02;20051;10753.0;D;PLVT;2018-01-02;2021-03-01;S;437;2994
4370200000;2019-01-28;2;2610.94;C;SALAIRES;2021-03-01;2021-03-01;X;437;2995
4370200000;2019-01-31;30001;2723.65;C;salaires;2021-03-01;2021-03-01;X;437;2996
4370200000;2019-01-30;1;2715.38;C;SALAIRES;2021-03-01;2021-03-01;X;437;2997
4370200000;2019-01-31;50006;2807.68;C;SALAIRES;2021-03-01;2021-03-01;X;437;2998
4370200000;2019-01-30;60001;2692.31;C;SALAIRES;2021-03-01;2021-03-01;X;437;2999
4440000000;2019-01-01;VIRT;6139.0;C;RBT;2018-01-29;2021-03-01;S;444;3000
4440000000;2019-01-01;AUCUN;10340.0;D;CICE;2018-01-29;2021-03-01;S;444;3001
4440000000;2019-01-29;50037;10340.0;C;VIRT;2018-01-29;2021-03-01;S;444;3002
6079000000;2019-01-24;4075;185.8;D;SPX;2021-03-01;2021-03-01;X;607;3003
4210000000;2019-01-31;1001;10038.04;C;SALAIRES;2019-01-03;2021-03-01;S;421;3004
4455000000;2019-01-30;60007;9012.0;C;TVA;2018-01-24;2021-03-01;S;445;3005
4455000000;2019-01-31;70007;2556.0;C;TVA;2018-01-28;2021-03-01;S;445;3006
4455000000;2019-01-30;90002;3418.0;C;TVA;2018-01-28;2021-03-01;S;445;3007
4456300000;2019-01-01;10006;81.72;D;FACT;2021-03-01;2021-03-01;X;445;3008
4456300000;2019-01-01;10005;75.15;D;FACT;2021-03-01;2021-03-01;X;445;3009
4456300000;2019-01-01;10096;1258.83;D;FACT;2021-03-01;2021-03-01;X;445;3010
4456300000;2019-01-02;10063;1820.0;D;FACT;2021-03-01;2021-03-01;X;445;3011
4456300000;2019-01-02;10065;23.0;D;FACT;2021-03-01;2021-03-01;X;445;3012
4456300000;2019-01-02;10064;23.0;D;FACT;2021-03-01;2021-03-01;X;445;3013
4456300000;2019-01-04;10008;10.14;D;FACT;2021-03-01;2021-03-01;X;445;3014
4456300000;2019-01-28;10058;61.54;D;FACT;2021-03-01;2021-03-01;X;445;3015
4456300000;2019-01-29;10059;9.8;D;FACT;2021-03-01;2021-03-01;X;445;3016
4456300000;2019-01-29;10056;57.55;D;FACT;2021-03-01;2021-03-01;X;445;3017
4456300000;2019-01-29;10057;18.0;D;FACT;2021-03-01;2021-03-01;X;445;3018
4456300000;2019-01-30;10054;264.0;D;FACT;2021-03-01;2021-03-01;X;445;3019
4456300000;2019-01-30;10055;231.4;D;FACT;2021-03-01;2021-03-01;X;445;3020
4456300000;2019-01-30;10068;32.4;D;FACT;2021-03-01;2021-03-01;X;445;3021
4456300000;2019-01-30;10089;1.36;D;FACT;2021-03-01;2021-03-01;X;445;3022
4456300000;2019-01-30;10011;3.91;D;FACT;2021-03-01;2021-03-01;X;445;3023
4456300000;2019-01-30;10010;9.39;D;FACT;2021-03-01;2021-03-01;X;445;3024
4456300000;2019-01-30;10009;21.9;D;FACT;2021-03-01;2021-03-01;X;445;3025
4456300000;2019-01-30;10066;50.75;D;FACT;2021-03-01;2021-03-01;X;445;3026
4456300000;2019-01-30;10005;1.25;D;CB;2021-03-01;2021-03-01;X;445;3027
4456300000;2019-01-30;10005;83.3;D;CB;2021-03-01;2021-03-01;X;445;3028
4457200000;2019-01-08;31610;201.3;C;FACTURE;2021-03-01;2021-03-01;X;445;3029
4370500000;2019-01-31;50006;186.0;C;SALAIRES;2021-03-01;2021-03-01;X;437;3030
4081000000;2019-01-01;900947;814.68;D;EXT;2018-01-01;2021-03-01;S;408;3031
4456300000;2019-01-31;10093;78.35;D;FACT;2021-03-01;2021-03-01;X;445;3032
4456300000;2019-01-31;10094;12.73;D;FACT;2021-03-01;2021-03-01;X;445;3033
4456300000;2019-01-31;10091;12882.8;D;FACT;2021-03-01;2021-03-01;X;445;3034
4456300000;2019-01-31;10090;747.4;D;FACT;2021-03-01;2021-03-01;X;445;3035
4456300000;2019-01-31;10002;56171.0;C;TVA;2021-03-01;2021-03-01;X;445;3036
4456300000;2019-01-31;10092;127.69;D;FACT;2021-03-01;2021-03-01;X;445;3037
4456300000;2019-01-31;10077;30.45;D;FACT;2021-03-01;2021-03-01;X;445;3038
4456300000;2019-01-31;10097;6.0;D;FACT;2021-03-01;2021-03-01;X;445;3039
4456300000;2019-01-31;10020;27.39;D;FACT;2021-03-01;2021-03-01;X;445;3040
4456300000;2019-01-31;10080;89.17;D;FACT;2021-03-01;2021-03-01;X;445;3041
4456300000;2019-01-31;10079;22.36;D;FACT;2021-03-01;2021-03-01;X;445;3042
4456300000;2019-01-31;10084;33.38;D;FACT;2021-03-01;2021-03-01;X;445;3043
4456300000;2019-01-31;10083;30.95;D;FACT;2021-03-01;2021-03-01;X;445;3044
4456300000;2019-01-06;10007;149.64;D;FACT;2021-03-01;2021-03-01;X;445;3045
4456300000;2019-01-06;10028;18.97;D;FACT;2021-03-01;2021-03-01;X;445;3046
4456300000;2019-01-06;10075;1564.2;D;FACT;2021-03-01;2021-03-01;X;445;3047
4456300000;2019-01-07;10002;4.21;D;FACT;2021-03-01;2021-03-01;X;445;3048
4456300000;2019-01-07;10001;30.65;D;FACT;2021-03-01;2021-03-01;X;445;3049
4456300000;2019-01-08;10069;125.28;D;FACT;2021-03-01;2021-03-01;X;445;3050
4456300000;2019-01-08;10024;1.75;D;PLVT;2021-03-01;2021-03-01;X;445;3051
4456300000;2019-01-09;10036;66.89;D;FACT;2021-03-01;2021-03-01;X;445;3052
4456300000;2019-01-09;10027;90.64;D;FACT;2021-03-01;2021-03-01;X;445;3053
4456300000;2019-01-09;10003;86.68;D;FACT;2021-03-01;2021-03-01;X;445;3054
4456300000;2019-01-09;10030;157.0;D;FACT;2021-03-01;2021-03-01;X;445;3055
4456300000;2019-01-12;10029;44.2;D;FACT;2021-03-01;2021-03-01;X;445;3056
4456300000;2019-01-12;10001;15.15;D;NDF;2021-03-01;2021-03-01;X;445;3057
4456300000;2019-01-13;10034;97.6;D;FACT;2021-03-01;2021-03-01;X;445;3058
4456300000;2019-01-13;10031;220.64;D;FACT;2021-03-01;2021-03-01;X;445;3059
"";2019-01-30;60073;254.28;C;FACTURE;2018-01-02;2019-01-30;S;"";3060
"";2019-01-02;70002;254.28;D;CHQ;2018-01-02;2021-03-01;S;"";3061
"";2019-01-10;70055;45.18;D;CHQ;2018-01-21;2021-03-01;S;"";3062
4015002500;2019-01-18;120019;69.13;C;FACTURE;2021-03-01;2019-01-18;X;401;3063
"";2019-01-15;70017;254.28;C;FACT;2018-01-25;2019-01-15;S;"";3064
"";2019-01-30;70030;1069.2;C;FACT;2018-01-31;2019-01-29;S;"";3065
"";2019-01-05;80003;500.0;C;FACTURE;2018-01-06;2019-01-05;S;"";3066
"";2019-01-06;80010;500.0;D;VIREMENT;2018-01-06;2021-03-01;S;"";3067
"";2019-01-21;80020;45.18;C;FACT;2018-01-21;2019-01-21;S;"";3068
"";2019-01-25;80046;254.28;D;CHEQUE;2018-01-25;2021-03-01;S;"";3069
"";2019-01-31;80054;1069.2;D;CHEQUE;2018-01-31;2021-03-01;S;"";3070
4011234570;2019-01-04;90004;128.16;C;FACTURE;2018-01-28;2019-01-31;S;401;3071
"";2019-01-14;90013;394.32;C;FACTURE;2018-01-14;2019-01-14;S;"";3072
4012369870;2019-01-05;100009;533.7;D;VIRMT;2018-01-14;2021-03-01;S;401;3073
4011234560;2019-01-08;100017;442.56;C;FACTURE;2018-01-28;2019-01-08;S;401;3074
4015003110;2019-01-06;50045;2637.31;D;CHQ;2018-01-29;2021-03-01;S;401;3075
4015003110;2019-01-29;60034;145.2;D;CHQ;2018-01-29;2021-03-01;S;401;3076
4015003130;2019-01-12;20015;103.25;D;CHQ;2018-01-12;2021-03-01;S;401;3077
4015003140;2019-01-08;90006;3108.59;C;FACTURE;2021-03-01;2019-01-10;X;401;3078
4015003140;2019-01-09;90008;470.78;C;FACTURE;2021-03-01;2019-01-10;X;401;3079
4015003140;2019-01-09;90009;102.62;C;FACTURE;2021-03-01;2019-01-10;X;401;3080
4111000260;2019-01-21;90026;190.2;C;VIREMENT;2018-01-21;2021-03-01;S;411;3081
4015003310;2019-01-08;100021;3988.8;C;FACTURE;2018-01-27;2019-01-08;S;401;3082
4015005160;2019-01-27;30047;900.0;C;FACT;2018-01-28;2019-01-26;S;401;3083
"";2019-01-01;10040;250.75;C;SIREMBALLAGE;2018-01-05;2021-03-01;S;"";3084
"";2019-01-01;11006;2961.14;C;EFIRACK;2018-01-13;2021-03-01;S;"";3085
"";2019-01-01;11075;14.4;C;LOXY;2018-01-05;2021-03-01;S;"";3086
"";2019-01-01;12014;214.32;C;ABIX;2018-01-13;2021-03-01;S;"";3087
"";2019-01-01;12083;66.3;C;HOTEL;2018-01-13;2021-03-01;S;"";3088
"";2019-01-05;10019;250.75;D;CHQ;2018-01-05;2021-03-01;S;"";3089
"";2019-01-07;40004;337.9;D;CHQ;2018-01-13;2021-03-01;S;"";3090
"";2019-01-13;40021;337.9;C;FACT;2018-01-13;2019-01-13;S;"";3091
4015612370;2019-01-14;40037;626.4;C;FACT;2021-03-01;2021-03-01;X;401;3092
"";2019-01-15;40016;239.78;D;CHQ;2018-01-15;2021-03-01;S;"";3093
"";2019-01-21;40010;230.0;C;FACT;2018-01-21;2019-01-21;S;"";3094
"";2019-01-21;40066;230.0;D;CHQ;2018-01-21;2021-03-01;S;"";3095
4015005160;2019-01-28;40027;900.0;D;CHQ;2018-01-28;2021-03-01;S;401;3096
"";2019-01-30;40047;390.0;C;FACT;2018-01-26;2019-01-30;S;"";3097
"";2019-01-06;50023;600.0;C;FACT;2018-01-20;2019-01-20;S;"";3098
"";2019-01-20;50052;600.0;D;CHQ;2018-01-20;2021-03-01;S;"";3099
"";2019-01-26;50074;238.75;D;CHQ;2018-01-26;2021-03-01;S;"";3100
"";2019-01-26;50060;390.0;D;CHQ;2018-01-26;2021-03-01;S;"";3101
"";2019-01-31;50037;576.0;C;FACT;2018-01-01;2019-01-01;S;"";3102
"";2019-01-31;50029;39.53;C;FACT;2018-01-15;2019-01-15;S;"";3103
"";2019-01-01;60001;576.0;D;CHQ;2018-01-01;2021-03-01;S;"";3104
4111000000;2019-01-14;100011;901.34;D;FACTURE;2018-01-31;2019-01-14;S;411;3105
4111000010;2019-01-24;20009;1695.12;D;FACT;2018-01-27;2019-01-24;S;411;3106
4111000010;2019-01-17;30009;1720.08;D;FACT;2018-01-18;2021-03-01;S;411;3107
4111000010;2019-01-08;40005;1162.08;D;FACT;2018-01-08;2019-01-08;S;411;3108
4111000010;2019-01-27;40059;1695.12;C;VIRT;2018-01-27;2021-03-01;S;411;3109
4111000010;2019-01-06;50001;1162.08;D;FACT;2018-01-16;2019-01-06;S;411;3110
4111000010;2019-01-18;50024;1720.08;C;RGLT;2018-01-18;2021-03-01;S;411;3111
4111000010;2019-01-08;60041;1162.08;C;RGLT;2018-01-08;2021-03-01;S;411;3112
4111000010;2019-01-16;70028;1162.08;C;RGLT;2018-01-16;2019-01-16;S;411;3113
4111000010;2019-01-22;70009;2288.16;D;FACT;2018-01-07;2019-01-22;S;411;3114
4111000010;2019-01-25;80013;327.6;D;FACT;2018-01-07;2019-01-25;S;411;3115
4111000010;2019-01-21;90025;2288.16;C;VIREMENT;2018-01-07;2021-03-01;S;411;3116
4111000010;2019-01-06;100007;635.04;D;FACTURE;2018-01-07;2019-01-09;S;411;3117
4111000020;2019-01-01;4004;2735.4;D;AWF;2018-01-12;2021-03-01;S;411;3118
4111000020;2019-01-01;4005;2407.86;D;AWF;2018-01-12;2021-03-01;S;411;3119
4111000190;2019-01-01;VIRT;1798.67;C;GRT;2018-01-01;2021-03-01;S;411;3120
4111000260;2019-01-01;8014;5698.62;D;INVENSYS;2018-01-26;2021-03-01;S;411;3121
4111000310;2019-01-25;50028;2151.6;C;RGLT;2018-01-25;2021-03-01;S;411;3122
4111000330;2019-01-26;30011;33930.96;D;FACT;2018-01-28;2021-03-01;S;411;3123
4210000000;2019-01-03;20052;11761.11;D;SALAIRES;2018-01-04;2021-03-01;S;421;3124
4251400000;2019-01-28;50082;178.04;D;CHQ;2018-01-28;2021-03-01;S;425;3125
4252900000;2019-01-05;10028;44.95;D;CHQ;2018-01-29;2021-03-01;S;425;3126
4370200000;2019-01-16;70027;8216.0;D;PLVT;2021-03-01;2019-01-16;X;437;3127
4456300000;2019-01-15;10033;75.22;D;FACT;2021-03-01;2021-03-01;X;445;3128
4456300000;2019-01-31;10082;71.18;D;FACT;2021-03-01;2021-03-01;X;445;3129
4456300000;2019-01-19;20011;33.93;D;FACT;2021-03-01;2021-03-01;X;445;3130
4456300000;2019-01-20;20005;65.0;D;FACT;2021-03-01;2021-03-01;X;445;3131
4456300000;2019-01-20;20004;153.92;D;FACT;2021-03-01;2021-03-01;X;445;3132
4456300000;2019-01-20;20002;4.32;D;NDF;2021-03-01;2021-03-01;X;445;3133
4456300000;2019-01-21;20009;7.28;D;CB;2021-03-01;2021-03-01;X;445;3134
4111000260;2019-01-01;11006;824.4;D;INVENSYS;2018-01-12;2021-03-01;S;411;3135
4111000260;2019-01-01;11009;445.04;D;INVENSYS;2018-01-26;2021-03-01;S;411;3136
4111000260;2019-01-07;10007;12449.76;D;FACT;2018-01-12;2019-01-07;S;411;3137
4111000260;2019-01-07;10003;872.16;D;FACT;2018-01-16;2019-01-07;S;411;3138
4111000260;2019-01-07;10002;2602.44;D;FACT;2018-01-16;2019-01-07;S;411;3139
4111000260;2019-01-08;10010;1873.78;D;FACT;2018-01-16;2019-01-08;S;411;3140
4111000260;2019-01-12;10016;824.4;C;VIRT;2018-01-12;2021-03-01;S;411;3141
4111000260;2019-01-13;10017;3963.0;D;FACT;2018-01-16;2019-01-13;S;411;3142
4111000260;2019-01-21;10020;7024.68;D;FACT;2018-01-20;2019-01-21;S;411;3143
4111000260;2019-01-21;10021;68415.56;D;FACT;2018-01-20;2019-01-21;S;411;3144
4111000260;2019-01-21;10022;489.72;D;FACT;2018-01-20;2019-01-21;S;411;3145
4111000260;2019-01-26;10020;6143.66;C;VIRT;2018-01-26;2021-03-01;S;411;3146
4111000260;2019-01-12;20066;12449.76;C;INVENSYS;2018-01-12;2021-03-01;S;411;3147
4111000260;2019-01-10;30001;5207.8;D;FACT;2018-01-11;2021-03-01;S;411;3148
4111000260;2019-01-10;30002;7657.78;D;FACT;2018-01-11;2021-03-01;S;411;3149
4111000260;2019-01-16;90006;6969.6;D;FACTURE;2018-01-23;2019-01-16;S;411;3150
4456300000;2019-01-31;10081;58.48;D;FACT;2021-03-01;2021-03-01;X;445;3151
4456300000;2019-01-31;10076;31.57;D;FACT;2021-03-01;2021-03-01;X;445;3152
4456300000;2019-01-31;10088;7.36;D;FACT;2021-03-01;2021-03-01;X;445;3153
4456300000;2019-01-31;10087;77.81;D;FACT;2021-03-01;2021-03-01;X;445;3154
4456300000;2019-01-31;10086;65.81;D;FACT;2021-03-01;2021-03-01;X;445;3155
4456300000;2019-01-31;10085;84.41;D;FACT;2021-03-01;2021-03-01;X;445;3156
4456300000;2019-01-31;10017;25.37;D;FACT;2021-03-01;2021-03-01;X;445;3157
4456300000;2019-01-31;10023;8.04;D;FACT;2021-03-01;2021-03-01;X;445;3158
4456300000;2019-01-31;10018;13.34;D;FACT;2021-03-01;2021-03-01;X;445;3159
4456300000;2019-01-31;10024;8.04;C;AVOIR;2021-03-01;2021-03-01;X;445;3160
4456300000;2019-01-31;10025;1641.8;D;FACT;2021-03-01;2021-03-01;X;445;3161
4456300000;2019-01-31;10026;33542.19;D;FACT;2021-03-01;2021-03-01;X;445;3162
4456300000;2019-01-31;10067;96.0;D;FACT;2021-03-01;2021-03-01;X;445;3163
4456300000;2019-01-31;10021;21.24;D;FACT;2021-03-01;2021-03-01;X;445;3164
4111000310;2019-01-27;50016;3224.4;D;FACT;2018-01-02;2019-01-27;S;411;3165
4111000310;2019-01-27;50014;5575.0;D;FACT;2018-01-24;2019-01-27;S;411;3166
4111000310;2019-01-27;50015;3823.2;D;FACT;2018-01-08;2019-01-27;S;411;3167
4111000310;2019-01-08;60011;3186.0;D;FACT;2018-01-28;2019-01-08;S;411;3168
4111000310;2019-01-08;60009;297.5;D;FACT;2018-01-28;2019-01-08;S;411;3169
4111000310;2019-01-08;60010;3823.2;C;AVOIR;2018-01-08;2021-03-01;S;411;3170
4111000310;2019-01-16;60022;5467.0;D;FACT;2018-01-07;2019-01-02;S;411;3171
4111000310;2019-01-18;60053;9943.2;C;RGLT;2018-01-18;2021-03-01;S;411;3172
4111000310;2019-01-23;60023;1784.4;D;FACT;2018-01-07;2019-01-02;S;411;3173
4111000310;2019-01-29;60021;5383.2;D;FACT;2018-01-07;2019-01-29;S;411;3174
4111000310;2019-01-02;70011;3224.4;C;VIRT;2018-01-02;2019-01-02;S;411;3175
4111000310;2019-01-02;70012;3224.4;C;VIRT;2018-01-09;2019-01-02;S;411;3176
4111000310;2019-01-07;80011;489.0;D;FACT;2018-01-05;2019-01-21;S;411;3177
4111000310;2019-01-08;70004;12071.16;D;FACT;2018-01-30;2019-01-08;S;411;3178
4111000310;2019-01-09;70067;3224.4;D;TROP;2018-01-09;2021-03-01;S;411;3179
4111000330;2019-01-28;40005;74754.96;C;RGLT;2018-01-28;2021-03-01;S;411;3180
4111000340;2019-01-18;90007;1196.06;D;FACTURE;2018-01-17;2019-01-18;S;411;3181
4111000350;2019-01-08;60002;5048.4;D;FACT;2018-01-07;2019-01-08;S;411;3182
4111000350;2019-01-07;80004;5048.4;C;VIRT;2018-01-07;2021-03-01;S;411;3183
4111000380;2019-01-07;50005;24300.0;D;FACT;2018-01-26;2019-01-07;S;411;3184
4111000380;2019-01-26;60060;24300.0;C;RGLT;2018-01-26;2021-03-01;S;411;3185
4111000390;2019-01-24;20011;489.5;D;FACT;2018-01-31;2019-01-31;S;411;3186
4111000390;2019-01-31;30012;489.5;C;VIRT;2018-01-31;2021-03-01;S;411;3187
4111000390;2019-01-11;60017;489.5;D;FACT;2018-01-30;2019-01-31;S;411;3188
4111000390;2019-01-30;70008;489.5;C;VIRT;2018-01-30;2021-03-01;S;411;3189
4111000720;2019-01-08;60003;1438.8;D;FACT;2018-01-17;2019-01-08;S;411;3190
4111000720;2019-01-17;70005;1438.8;C;RGLT;2018-01-17;2019-01-17;S;411;3191
4111000740;2019-01-01;12003;38167.5;D;MEDGAZ;2018-01-13;2021-03-01;S;411;3192
4111000740;2019-01-05;10012;51570.0;D;FACT;2018-01-13;2019-01-05;S;411;3193
4111000740;2019-01-28;10026;11300.0;D;FACT;2018-01-17;2019-01-28;S;411;3194
4111000310;2019-01-08;100003;386.64;D;FACTURE;2018-01-15;2019-01-08;S;411;3195
4111000740;2019-01-18;20007;2544.5;D;FACT;2018-01-17;2019-01-18;S;411;3196
4456300000;2019-01-15;10037;13.62;D;FACT;2021-03-01;2021-03-01;X;445;3197
4456300000;2019-01-15;10035;17.21;D;FACT;2021-03-01;2021-03-01;X;445;3198
4456300000;2019-01-15;10040;15.46;D;FACT;2021-03-01;2021-03-01;X;445;3199
4456300000;2019-01-16;10032;135.78;D;FACT;2021-03-01;2021-03-01;X;445;3200
4456300000;2019-01-16;10074;43.53;D;FACT;2021-03-01;2021-03-01;X;445;3201
4456300000;2019-01-17;20004;8.28;D;NDF;2021-03-01;2021-03-01;X;445;3202
4456300000;2019-01-17;20004;0.36;D;NDF;2021-03-01;2021-03-01;X;445;3203
4456300000;2019-01-19;10050;36.43;D;FACT;2021-03-01;2021-03-01;X;445;3204
4456300000;2019-01-19;10049;510.0;D;FACT;2021-03-01;2021-03-01;X;445;3205
4456300000;2019-01-20;10052;88.8;D;FACT;2021-03-01;2021-03-01;X;445;3206
4456300000;2019-01-20;10042;1.29;D;FACT;2021-03-01;2021-03-01;X;445;3207
4456300000;2019-01-20;10044;26.5;D;FACT;2021-03-01;2021-03-01;X;445;3208
4456300000;2019-01-21;10046;18.33;D;FACT;2021-03-01;2021-03-01;X;445;3209
4111000740;2019-01-18;20008;5730.0;D;FACT;2018-01-17;2019-01-18;S;411;3210
4111000740;2019-01-18;20012;38167.5;C;RGLT;2018-01-13;2021-03-01;S;411;3211
4111000740;2019-01-13;40004;51570.0;C;RGLT;2018-01-13;2021-03-01;S;411;3212
4111000740;2019-01-17;80004;2544.5;D;FACT;2018-01-11;2019-01-17;S;411;3213
4111000740;2019-01-17;80005;11300.0;D;FACT;2018-01-11;2019-01-17;S;411;3214
4111000740;2019-01-17;80006;5730.0;D;FACT;2018-01-11;2019-01-17;S;411;3215
4111000740;2019-01-17;80002;5730.0;C;AVOIR;2018-01-17;2021-03-01;S;411;3216
4111000740;2019-01-17;80003;2544.5;C;AVOIR;2018-01-17;2021-03-01;S;411;3217
4111000740;2019-01-17;80001;11300.0;C;AVOIR;2018-01-17;2021-03-01;S;411;3218
4111000770;2019-01-07;10005;2016.89;D;FACT;2018-01-28;2019-01-31;S;411;3219
4456300000;2019-01-31;120002;2.08;D;RELEVE;2021-03-01;2021-03-01;X;445;3220
4111000770;2019-01-13;10018;409.2;D;FACT;2018-01-28;2019-01-31;S;411;3221
4111000770;2019-01-28;50033;2426.09;C;RCHQ;2018-01-28;2021-03-01;S;411;3222
4111000770;2019-01-01;90002;4706.08;C;REMISE;2018-01-01;2021-03-01;S;411;3223
4111000780;2019-01-08;10013;201.6;D;FACT;2018-01-12;2019-01-15;S;411;3224
4210000000;2019-01-04;20002;734.65;D;CHQ;2018-01-04;2021-03-01;S;421;3225
4210000000;2019-01-26;20013;4778.67;D;SALAIRES;2018-01-28;2021-03-01;S;421;3226
4210000000;2019-01-26;20002;734.64;D;CHQ;2018-01-28;2021-03-01;S;421;3227
4210000000;2019-01-27;20078;11078.78;D;VIRT;2018-01-28;2021-03-01;S;421;3228
4210000000;2019-01-28;2;16592.09;C;SALAIRES;2018-01-28;2021-03-01;S;421;3229
4210000000;2019-01-27;30013;734.65;D;CHQ;2018-01-31;2021-03-01;S;421;3230
4210000000;2019-01-27;30033;11999.5;D;VIRT;2018-01-31;2021-03-01;S;421;3231
4210000000;2019-01-30;30011;5551.24;D;VIRT;2018-01-31;2021-03-01;S;421;3232
4210000000;2019-01-31;30001;18285.39;C;salaires;2018-01-31;2021-03-01;S;421;3233
4210000000;2019-01-15;40040;714.11;D;CHQ;2018-01-30;2021-03-01;S;421;3234
4210000000;2019-01-30;1;17262.28;C;SALAIRES;2018-01-30;2021-03-01;S;421;3235
